"web_x","web_y","popdens"
-10070823.1848889,5459539.20909658,10
-10050823.1848889,5459539.20909658,10
-10030823.1848889,5459539.20909658,4
-10010823.1848889,5459539.20909658,6
-9990823.1848889,5459539.20909658,6
-9970823.1848889,5459539.20909658,6
-9950823.1848889,5459539.20909658,8
-9930823.1848889,5459539.20909658,17
-9910823.1848889,5459539.20909658,14
-9890823.1848889,5459539.20909658,25
-9870823.1848889,5459539.20909658,25
-9850823.1848889,5459539.20909658,339
-9830823.1848889,5459539.20909658,20
-9810823.1848889,5459539.20909658,18
-9790823.1848889,5459539.20909658,21
-9770823.1848889,5459539.20909658,21
-9750823.1848889,5459539.20909658,426
-9630823.1848889,5459539.20909658,12
-9610823.1848889,5459539.20909658,8
-9590823.1848889,5459539.20909658,8
-9570823.1848889,5459539.20909658,4
-9550823.1848889,5459539.20909658,4
-9530823.1848889,5459539.20909658,10
-9510823.1848889,5459539.20909658,10
-9490823.1848889,5459539.20909658,10
-9470823.1848889,5459539.20909658,11
-9450823.1848889,5459539.20909658,4
-9430823.1848889,5459539.20909658,11
-9410823.1848889,5459539.20909658,13
-9390823.1848889,5459539.20909658,13
-9370823.1848889,5459539.20909658,6
-9350823.1848889,5459539.20909658,18
-9330823.1848889,5459539.20909658,11
-9310823.1848889,5459539.20909658,11
-9290823.1848889,5459539.20909658,11
-9250823.1848889,5459539.20909658,22
-9230823.1848889,5459539.20909658,15
-9210823.1848889,5459539.20909658,15
-8490823.1848889,5459539.20909658,7
-8470823.1848889,5459539.20909658,7
-8450823.1848889,5459539.20909658,28
-8430823.1848889,5459539.20909658,33
-8410823.1848889,5459539.20909658,72
-8390823.1848889,5459539.20909658,5
-8370823.1848889,5459539.20909658,5
-8350823.1848889,5459539.20909658,2
-8330823.1848889,5459539.20909658,2
-8310823.1848889,5459539.20909658,1
-8290823.1848889,5459539.20909658,1
-8270823.1848889,5459539.20909658,1
-8250823.1848889,5459539.20909658,1
-8230823.1848889,5459539.20909658,1
-8210823.1848889,5459539.20909658,1
-8190823.1848889,5459539.20909658,1
-8170823.1848889,5459539.20909658,27
-8150823.1848889,5459539.20909658,13
-8130823.1848889,5459539.20909658,19
-8110823.1848889,5459539.20909658,29
-8090823.1848889,5459539.20909658,29
-8070823.1848889,5459539.20909658,18
-8050823.1848889,5459539.20909658,10
-8030823.1848889,5459539.20909658,12
-8010823.1848889,5459539.20909658,6
-7990823.1848889,5459539.20909658,6
-7970823.1848889,5459539.20909658,4
-7950823.1848889,5459539.20909658,4
-7930823.1848889,5459539.20909658,10
-7910823.1848889,5459539.20909658,18
-7890823.1848889,5459539.20909658,18
-7870823.1848889,5459539.20909658,25
-7850823.1848889,5459539.20909658,27
-7830823.1848889,5459539.20909658,101
-7810823.1848889,5459539.20909658,101
-7790823.1848889,5459539.20909658,55
-7770823.1848889,5459539.20909658,21
-7750823.1848889,5459539.20909658,17
-7710823.1848889,5459539.20909658,24
-10190823.1848889,5479539.20909658,13
-10170823.1848889,5479539.20909658,27
-10150823.1848889,5479539.20909658,27
-10130823.1848889,5479539.20909658,12
-10110823.1848889,5479539.20909658,6
-10090823.1848889,5479539.20909658,9
-10070823.1848889,5479539.20909658,10
-10050823.1848889,5479539.20909658,10
-10030823.1848889,5479539.20909658,4
-10010823.1848889,5479539.20909658,6
-9990823.1848889,5479539.20909658,6
-9970823.1848889,5479539.20909658,6
-9950823.1848889,5479539.20909658,8
-9930823.1848889,5479539.20909658,17
-9910823.1848889,5479539.20909658,14
-9890823.1848889,5479539.20909658,25
-9870823.1848889,5479539.20909658,25
-9850823.1848889,5479539.20909658,339
-9830823.1848889,5479539.20909658,20
-9810823.1848889,5479539.20909658,18
-9790823.1848889,5479539.20909658,21
-9770823.1848889,5479539.20909658,21
-9750823.1848889,5479539.20909658,426
-9630823.1848889,5479539.20909658,12
-9610823.1848889,5479539.20909658,8
-9590823.1848889,5479539.20909658,8
-9570823.1848889,5479539.20909658,4
-9550823.1848889,5479539.20909658,4
-9530823.1848889,5479539.20909658,10
-9510823.1848889,5479539.20909658,10
-9490823.1848889,5479539.20909658,10
-9470823.1848889,5479539.20909658,11
-9450823.1848889,5479539.20909658,4
-9430823.1848889,5479539.20909658,11
-9410823.1848889,5479539.20909658,13
-9390823.1848889,5479539.20909658,13
-9370823.1848889,5479539.20909658,6
-9350823.1848889,5479539.20909658,18
-9330823.1848889,5479539.20909658,11
-9310823.1848889,5479539.20909658,11
-9290823.1848889,5479539.20909658,11
-9250823.1848889,5479539.20909658,22
-9230823.1848889,5479539.20909658,15
-9210823.1848889,5479539.20909658,15
-8490823.1848889,5479539.20909658,7
-8470823.1848889,5479539.20909658,7
-8450823.1848889,5479539.20909658,28
-8430823.1848889,5479539.20909658,33
-8410823.1848889,5479539.20909658,72
-8390823.1848889,5479539.20909658,5
-8370823.1848889,5479539.20909658,5
-8350823.1848889,5479539.20909658,2
-8330823.1848889,5479539.20909658,2
-8310823.1848889,5479539.20909658,1
-8290823.1848889,5479539.20909658,1
-8270823.1848889,5479539.20909658,1
-8250823.1848889,5479539.20909658,1
-8230823.1848889,5479539.20909658,1
-8210823.1848889,5479539.20909658,1
-8190823.1848889,5479539.20909658,1
-8170823.1848889,5479539.20909658,27
-8150823.1848889,5479539.20909658,13
-8130823.1848889,5479539.20909658,19
-8110823.1848889,5479539.20909658,29
-8090823.1848889,5479539.20909658,29
-8070823.1848889,5479539.20909658,18
-8050823.1848889,5479539.20909658,10
-8030823.1848889,5479539.20909658,12
-8010823.1848889,5479539.20909658,6
-7990823.1848889,5479539.20909658,6
-7970823.1848889,5479539.20909658,4
-7950823.1848889,5479539.20909658,4
-7930823.1848889,5479539.20909658,10
-7910823.1848889,5479539.20909658,18
-7890823.1848889,5479539.20909658,18
-7870823.1848889,5479539.20909658,25
-7850823.1848889,5479539.20909658,27
-7830823.1848889,5479539.20909658,101
-7810823.1848889,5479539.20909658,101
-7790823.1848889,5479539.20909658,55
-7770823.1848889,5479539.20909658,21
-7750823.1848889,5479539.20909658,17
-7730823.1848889,5479539.20909658,24
-7710823.1848889,5479539.20909658,24
-10210823.1848889,5499539.20909658,7
-10190823.1848889,5499539.20909658,14
-10170823.1848889,5499539.20909658,11
-10150823.1848889,5499539.20909658,11
-10130823.1848889,5499539.20909658,7
-10110823.1848889,5499539.20909658,20
-10090823.1848889,5499539.20909658,2
-10070823.1848889,5499539.20909658,2
-10050823.1848889,5499539.20909658,2
-10030823.1848889,5499539.20909658,5
-10010823.1848889,5499539.20909658,41
-9990823.1848889,5499539.20909658,13
-9970823.1848889,5499539.20909658,13
-9950823.1848889,5499539.20909658,11
-9930823.1848889,5499539.20909658,16
-9910823.1848889,5499539.20909658,24
-9890823.1848889,5499539.20909658,22
-9870823.1848889,5499539.20909658,22
-9850823.1848889,5499539.20909658,36
-9830823.1848889,5499539.20909658,644
-9810823.1848889,5499539.20909658,17
-9790823.1848889,5499539.20909658,21
-9770823.1848889,5499539.20909658,21
-9750823.1848889,5499539.20909658,23
-9610823.1848889,5499539.20909658,19
-9590823.1848889,5499539.20909658,19
-9570823.1848889,5499539.20909658,6
-9550823.1848889,5499539.20909658,6
-9530823.1848889,5499539.20909658,19
-9510823.1848889,5499539.20909658,35
-9490823.1848889,5499539.20909658,35
-9470823.1848889,5499539.20909658,6
-9450823.1848889,5499539.20909658,6
-9430823.1848889,5499539.20909658,10
-9410823.1848889,5499539.20909658,6
-9390823.1848889,5499539.20909658,6
-9370823.1848889,5499539.20909658,54
-9350823.1848889,5499539.20909658,12
-9330823.1848889,5499539.20909658,9
-9310823.1848889,5499539.20909658,9
-9290823.1848889,5499539.20909658,58
-8470823.1848889,5499539.20909658,33
-8450823.1848889,5499539.20909658,20
-8430823.1848889,5499539.20909658,14
-8410823.1848889,5499539.20909658,18
-8390823.1848889,5499539.20909658,9
-8370823.1848889,5499539.20909658,9
-8350823.1848889,5499539.20909658,2
-8330823.1848889,5499539.20909658,2
-8310823.1848889,5499539.20909658,2
-8290823.1848889,5499539.20909658,4
-8270823.1848889,5499539.20909658,4
-8250823.1848889,5499539.20909658,9
-8230823.1848889,5499539.20909658,19
-8210823.1848889,5499539.20909658,12
-8190823.1848889,5499539.20909658,12
-8170823.1848889,5499539.20909658,6
-8150823.1848889,5499539.20909658,26
-8130823.1848889,5499539.20909658,18
-8110823.1848889,5499539.20909658,12
-8090823.1848889,5499539.20909658,12
-8070823.1848889,5499539.20909658,268
-8050823.1848889,5499539.20909658,10
-8030823.1848889,5499539.20909658,11
-8010823.1848889,5499539.20909658,16
-7990823.1848889,5499539.20909658,16
-7970823.1848889,5499539.20909658,8
-7950823.1848889,5499539.20909658,3
-7930823.1848889,5499539.20909658,9
-7910823.1848889,5499539.20909658,2
-7890823.1848889,5499539.20909658,2
-7870823.1848889,5499539.20909658,3
-7850823.1848889,5499539.20909658,41
-7830823.1848889,5499539.20909658,27
-7810823.1848889,5499539.20909658,27
-7790823.1848889,5499539.20909658,41
-7770823.1848889,5499539.20909658,125
-7750823.1848889,5499539.20909658,19
-7730823.1848889,5499539.20909658,16
-7710823.1848889,5499539.20909658,16
-7690823.1848889,5499539.20909658,28
-10230823.1848889,5519539.20909658,7
-10210823.1848889,5519539.20909658,7
-10190823.1848889,5519539.20909658,14
-10170823.1848889,5519539.20909658,11
-10150823.1848889,5519539.20909658,11
-10130823.1848889,5519539.20909658,7
-10110823.1848889,5519539.20909658,20
-10090823.1848889,5519539.20909658,2
-10070823.1848889,5519539.20909658,2
-10050823.1848889,5519539.20909658,2
-10030823.1848889,5519539.20909658,5
-10010823.1848889,5519539.20909658,41
-9990823.1848889,5519539.20909658,13
-9970823.1848889,5519539.20909658,13
-9950823.1848889,5519539.20909658,11
-9930823.1848889,5519539.20909658,16
-9910823.1848889,5519539.20909658,24
-9890823.1848889,5519539.20909658,22
-9870823.1848889,5519539.20909658,22
-9850823.1848889,5519539.20909658,36
-9830823.1848889,5519539.20909658,644
-9810823.1848889,5519539.20909658,17
-9790823.1848889,5519539.20909658,21
-9770823.1848889,5519539.20909658,21
-9750823.1848889,5519539.20909658,23
-9610823.1848889,5519539.20909658,19
-9590823.1848889,5519539.20909658,19
-9570823.1848889,5519539.20909658,6
-9550823.1848889,5519539.20909658,6
-9530823.1848889,5519539.20909658,19
-9510823.1848889,5519539.20909658,35
-9490823.1848889,5519539.20909658,35
-9470823.1848889,5519539.20909658,6
-9450823.1848889,5519539.20909658,6
-9430823.1848889,5519539.20909658,10
-9410823.1848889,5519539.20909658,6
-9390823.1848889,5519539.20909658,6
-9370823.1848889,5519539.20909658,54
-9350823.1848889,5519539.20909658,12
-9330823.1848889,5519539.20909658,9
-9310823.1848889,5519539.20909658,9
-9290823.1848889,5519539.20909658,58
-8450823.1848889,5519539.20909658,20
-8430823.1848889,5519539.20909658,14
-8410823.1848889,5519539.20909658,18
-8390823.1848889,5519539.20909658,9
-8370823.1848889,5519539.20909658,9
-8350823.1848889,5519539.20909658,2
-8330823.1848889,5519539.20909658,2
-8310823.1848889,5519539.20909658,2
-8290823.1848889,5519539.20909658,4
-8270823.1848889,5519539.20909658,4
-8250823.1848889,5519539.20909658,9
-8230823.1848889,5519539.20909658,19
-8210823.1848889,5519539.20909658,12
-8190823.1848889,5519539.20909658,12
-8170823.1848889,5519539.20909658,6
-8150823.1848889,5519539.20909658,26
-8130823.1848889,5519539.20909658,18
-8110823.1848889,5519539.20909658,12
-8090823.1848889,5519539.20909658,12
-8070823.1848889,5519539.20909658,268
-8050823.1848889,5519539.20909658,10
-8030823.1848889,5519539.20909658,11
-8010823.1848889,5519539.20909658,16
-7990823.1848889,5519539.20909658,16
-7970823.1848889,5519539.20909658,8
-7950823.1848889,5519539.20909658,3
-7930823.1848889,5519539.20909658,9
-7910823.1848889,5519539.20909658,2
-7890823.1848889,5519539.20909658,2
-7870823.1848889,5519539.20909658,3
-7850823.1848889,5519539.20909658,41
-7830823.1848889,5519539.20909658,27
-7810823.1848889,5519539.20909658,27
-7790823.1848889,5519539.20909658,41
-7770823.1848889,5519539.20909658,125
-7750823.1848889,5519539.20909658,19
-7730823.1848889,5519539.20909658,16
-7710823.1848889,5519539.20909658,16
-7690823.1848889,5519539.20909658,28
-7650823.1848889,5519539.20909658,30
-10270823.1848889,5539539.20909658,8
-10250823.1848889,5539539.20909658,8
-10230823.1848889,5539539.20909658,7
-10210823.1848889,5539539.20909658,4
-10190823.1848889,5539539.20909658,9
-10170823.1848889,5539539.20909658,13
-10150823.1848889,5539539.20909658,13
-10130823.1848889,5539539.20909658,7
-10110823.1848889,5539539.20909658,5
-10090823.1848889,5539539.20909658,7
-10070823.1848889,5539539.20909658,8
-10050823.1848889,5539539.20909658,8
-10030823.1848889,5539539.20909658,13
-10010823.1848889,5539539.20909658,13
-9990823.1848889,5539539.20909658,30
-9970823.1848889,5539539.20909658,30
-9950823.1848889,5539539.20909658,57
-9930823.1848889,5539539.20909658,14
-9910823.1848889,5539539.20909658,13
-9890823.1848889,5539539.20909658,7
-9870823.1848889,5539539.20909658,7
-9850823.1848889,5539539.20909658,13
-9830823.1848889,5539539.20909658,40
-9810823.1848889,5539539.20909658,1492
-9790823.1848889,5539539.20909658,18
-9770823.1848889,5539539.20909658,18
-9750823.1848889,5539539.20909658,17
-9610823.1848889,5539539.20909658,15
-9590823.1848889,5539539.20909658,15
-9570823.1848889,5539539.20909658,11
-9550823.1848889,5539539.20909658,12
-9530823.1848889,5539539.20909658,11
-9510823.1848889,5539539.20909658,12
-9490823.1848889,5539539.20909658,12
-9470823.1848889,5539539.20909658,5
-9450823.1848889,5539539.20909658,5
-9430823.1848889,5539539.20909658,9
-9410823.1848889,5539539.20909658,7
-9390823.1848889,5539539.20909658,7
-9370823.1848889,5539539.20909658,7
-9350823.1848889,5539539.20909658,6
-9330823.1848889,5539539.20909658,5
-9310823.1848889,5539539.20909658,5
-9290823.1848889,5539539.20909658,7
-8430823.1848889,5539539.20909658,11
-8410823.1848889,5539539.20909658,9
-8390823.1848889,5539539.20909658,15
-8370823.1848889,5539539.20909658,15
-8350823.1848889,5539539.20909658,7
-8330823.1848889,5539539.20909658,7
-8310823.1848889,5539539.20909658,4
-8290823.1848889,5539539.20909658,2
-8270823.1848889,5539539.20909658,2
-8250823.1848889,5539539.20909658,4
-8230823.1848889,5539539.20909658,5
-8210823.1848889,5539539.20909658,15
-8190823.1848889,5539539.20909658,15
-8170823.1848889,5539539.20909658,21
-8150823.1848889,5539539.20909658,333
-8130823.1848889,5539539.20909658,101
-8110823.1848889,5539539.20909658,20
-8090823.1848889,5539539.20909658,20
-8070823.1848889,5539539.20909658,22
-8050823.1848889,5539539.20909658,31
-8030823.1848889,5539539.20909658,8
-8010823.1848889,5539539.20909658,4
-7990823.1848889,5539539.20909658,4
-7970823.1848889,5539539.20909658,4
-7950823.1848889,5539539.20909658,17
-7930823.1848889,5539539.20909658,102
-7910823.1848889,5539539.20909658,2
-7890823.1848889,5539539.20909658,2
-7870823.1848889,5539539.20909658,6
-7850823.1848889,5539539.20909658,15
-7830823.1848889,5539539.20909658,36
-7810823.1848889,5539539.20909658,36
-7790823.1848889,5539539.20909658,10
-7770823.1848889,5539539.20909658,16
-7750823.1848889,5539539.20909658,82
-7730823.1848889,5539539.20909658,12
-7710823.1848889,5539539.20909658,12
-7690823.1848889,5539539.20909658,12
-7670823.1848889,5539539.20909658,25
-7650823.1848889,5539539.20909658,17
-7630823.1848889,5539539.20909658,25
-7610823.1848889,5539539.20909658,25
-7590823.1848889,5539539.20909658,15
-7570823.1848889,5539539.20909658,12
-10290823.1848889,5559539.20909658,13
-10270823.1848889,5559539.20909658,8
-10250823.1848889,5559539.20909658,8
-10230823.1848889,5559539.20909658,7
-10210823.1848889,5559539.20909658,4
-10190823.1848889,5559539.20909658,9
-10170823.1848889,5559539.20909658,13
-10150823.1848889,5559539.20909658,13
-10130823.1848889,5559539.20909658,7
-10110823.1848889,5559539.20909658,5
-10090823.1848889,5559539.20909658,7
-10070823.1848889,5559539.20909658,8
-10050823.1848889,5559539.20909658,8
-10030823.1848889,5559539.20909658,13
-10010823.1848889,5559539.20909658,13
-9990823.1848889,5559539.20909658,30
-9970823.1848889,5559539.20909658,30
-9950823.1848889,5559539.20909658,57
-9930823.1848889,5559539.20909658,14
-9910823.1848889,5559539.20909658,13
-9890823.1848889,5559539.20909658,7
-9870823.1848889,5559539.20909658,7
-9850823.1848889,5559539.20909658,13
-9830823.1848889,5559539.20909658,40
-9810823.1848889,5559539.20909658,1492
-9790823.1848889,5559539.20909658,18
-9770823.1848889,5559539.20909658,18
-9750823.1848889,5559539.20909658,17
-9610823.1848889,5559539.20909658,15
-9590823.1848889,5559539.20909658,15
-9570823.1848889,5559539.20909658,11
-9550823.1848889,5559539.20909658,12
-9530823.1848889,5559539.20909658,11
-9510823.1848889,5559539.20909658,12
-9490823.1848889,5559539.20909658,12
-9470823.1848889,5559539.20909658,5
-9450823.1848889,5559539.20909658,5
-9430823.1848889,5559539.20909658,9
