"web_x","web_y"
1095406.10519625,294828.140869528
1095531.28387698,295189.989661642
1095609.53381532,295418.822709247
1095592.43873267,295732.259374962
1095607.19621631,295982.08462271
1095606.55867054,296141.513831285
1095663.78611035,296348.984835808
1095699.99111979,296513.888341407
1095698.92859191,296763.635246362
1095661.1298155,296965.39397275
1095660.06725301,297225.796976055
1095670.04719471,297374.598948306
1095758.91463417,297587.545718336
1095836.84584286,297880.155282184
1095983.57828327,298135.857266439
1096046.00827256,298343.357884782
1096087.62821487,298497.661581908
1096113.53443933,298614.658267005
1096202.61439336,298774.462839976
1096302.73692078,298801.460377822
1096407.74309244,298950.71609861
1096543.53926585,299296.71224434
1096658.844252,299483.196190825
1096764.16923247,299542.107110183
1096863.97295102,299659.423798313
1097120.06407683,300266.33583386
1097161.4715328,300463.130966197
1097186.95271967,300686.445622913
1097148.9413996,300946.669624781
1097111.03638843,301164.404644365
1097078.54636407,301355.567461183
1097077.8025672,301536.261044558
1096976.40506491,301785.591690524
1096827.54748186,302050.680257146
1096815.97372581,302279.125960712
1096878.93496983,302364.42471987
1097131.41734952,302594.041014107
1097384.64361357,302616.389570611
1097547.72728382,302760.574281563
1097700.08723837,302931.278844035
1097715.2697421,303074.825665013
1097783.32719511,303213.297380141
1097946.3046567,303368.111919275
1098114.4845528,303560.155428192
1098150.90205355,303677.236253938
1098218.95954015,303805.079370786
1098334.90197659,303864.018791374
1098354.96818497,304108.597565818
1098465.28314778,304236.600671468
1098571.03315023,304194.535743561
1098708.10437636,304237.637813351
1098775.84310003,304439.886346283
1098790.81299639,304663.181005099
1098811.19796602,304833.329529763
1098777.43291502,305311.489469159
1098729.0166457,305518.549035516
1098733.26285715,305757.709809305
1098769.78654727,305869.477871197
1098859.07904739,305965.541270104
1098927.66773048,305992.407288629
1099027.79025939,306019.406283174
1099085.01766341,306232.23375439
1099105.29636987,306428.957857811
1099147.12887359,306514.179480252
1099151.26878756,306790.571722699
1099103.17126227,306928.542019153
1099017.70003167,307146.047455356
1098953.35748723,307379.630445487
1098946.87995949,307650.629972237
1098962.27490907,307762.319839307
1098977.56366677,307879.297999867
1098981.9160468,308118.489606535
1099060.4847585,308262.307971692
1099144.57475484,308342.402140184
1099159.96977282,308432.833408264
1099254.57093007,308550.157886746
1099285.36094841,308736.309003885
1099353.843422,308773.805204965
1099385.0583807,308885.549223548
1099453.32831464,308981.508449508
1099447.38207106,309125.008589029
1099619.80821327,309540.310131415
1099698.27064479,309716.019132084
1099824.51185651,309822.874602568
1099912.95427968,310126.220414867
1099996.08800858,310418.884010343
1100111.07414142,310701.078036886
1100252.39158363,310978.064158854
1100425.45523819,311249.89551106
1100572.50643771,311425.925930148
1100767.44259393,311533.10192268
1100750.45384223,311782.823682317
1100642.68496004,312297.894348541
1100524.08612896,312855.433658822
1100284.02355481,313423.0734479
1100134.20976412,313868.869204214
1099983.54592278,314511.32293239
1099839.99715029,314739.231696099
1099774.91079917,315142.883761936
1099720.65453511,315461.548934556
1099624.88447479,315641.809747838
1099549.92448738,315864.72454341
1099527.41441628,316183.524484511
1099589.3130534,316523.958061547
1099731.26796959,316668.104839059
1099809.41170477,316891.686323359
1099855.70289176,317168.260150497
1099869.0790186,317726.405591281
1099860.58264586,318443.929731517
1099896.25628229,318747.05638906
1099975.14377118,318811.184781853
1100127.50370295,318981.963463189
1100216.4774359,319147.134584594
1100294.72734047,319370.720404681
1100383.59477299,319573.098793737
1100393.57478816,319690.087593567
1100387.30971782,319918.617277364
1100450.27089575,320019.873371812
1100486.79462403,320115.734452048
1100459.71960676,320264.42927521
1100490.61584935,320429.336099614
1100527.03327701,320562.377965209
1100690.11696404,320696.005087252
1100901.19191561,320723.539065659
1100969.88689723,320713.22761774
1100970.20567255,320638.813434807
1100997.28074447,320474.145723908
1101150.17188943,320543.96260603
1101255.49688181,320597.59428777
1101222.90057036,320810.046718704
1101226.93428661,321081.154127804
1101257.29925919,321362.999168797
1101335.33661233,321645.057614679
1101471.45159819,321884.886429792
1101549.80772648,322092.53100294
1101549.06396286,322251.991851898
1101526.978966,322453.89607962
1101473.14766417,322687.506778961
1101504.36264379,322788.658673534
1101577.94131272,322879.339473689
1101598.53876287,323001.699916723
1101597.79505208,323145.215706088
1101559.89000624,323357.672401595
1101500.64365393,323633.808137646
1101489.17614736,323825.110330484
1101398.39611016,324053.248541507
1101286.06232591,324371.670055536
1101300.71348898,324642.811737782
1101336.49340862,324908.771489422
1101399.45463673,324994.111726111
1101504.46086676,325116.84660693
1101503.82334552,325255.04932244
1101550.11450956,325531.667997056
1101665.10063754,325803.290938552
1101843.5793038,326032.682837829
1101821.49428056,326239.882104354
1101889.55170439,326378.405234665
1101878.19045832,326543.133885834
1101855.89291993,326798.200588951
1101934.56787335,326915.488702209
1102077.37281657,326873.629150361
1102209.24157778,326890.187584407
1102198.19903777,327001.761237414
1102176.43273776,327150.490801882
1102239.18145042,327283.672771189
1102180.46643614,327421.611906688
1102163.47767904,327660.733645187
1102207.85622329,328362.633489249
1102345.03371313,328379.218720669
1102483.06118836,328225.704034787
1102482.1048814,328438.328971085
1102524.14984582,328486.355827275
1102623.42231475,328704.749031501
1102611.74222756,328959.873371009
1102631.06467174,329342.680598921
1102698.59086827,329582.205019926
1102819.09828606,329790.101755665
1102827.80374797,330035.447526323
1103127.32318885,329756.401394855
1102832.36915467,330064.178886745
1102954.04431709,330322.309881085
1102999.69797558,330726.517228913
1103014.7741902,330891.384653065
1103103.74788783,331061.913823628
1103256.32032073,331184.894094926
1103351.02777914,331259.74016234
1103397.531462,331483.241225304
1103486.61140789,331632.508153984
1103692.05887077,331729.149542112
1103823.50248967,331873.287196526
1103887.31374232,331777.895854331
1103896.97499642,331958.685432455
1104128.00986229,332246.828444412
1104248.83600524,332396.229312258
1104306.27598372,332529.416932251
1104284.19092738,332741.942913395
1104320.3958976,332901.603620074
1104372.31459255,333093.21272116
1104408.73207935,333205.031371008
1104519.36579813,333258.721701269
1104593.68824223,333189.935060531
1104688.71446688,333195.703077895
1104841.8182208,333191.105426077
1104819.94568,333355.816562834
1104888.42816813,333388.03080565
1104909.13185524,333489.138238991
1104993.64679751,333494.826495673
1104955.31676743,333781.722949104
1104880.99424781,333871.773374453
1104922.50794525,334031.435579392
1105080.92040971,334032.18036579
1105202.80913884,333942.369205333
1105419.08657847,333991.249376776
1105602.76775086,334231.314888911
1105944.86133278,334488.099914038
1106102.95501311,334563.267188957
1106181.41748108,334717.800591278
1106265.7199441,334760.726794501
1106371.25741599,334777.179889581
1106646.14358014,334725.297669983
1106762.40477831,334715.224453781
1106946.40473804,334880.868673362
1107099.08338516,334993.247553901
1107177.0145866,335259.415856096
1107292.74453736,335355.661112446
1107407.94316469,335579.488889649
1107464.9580671,335818.998919467
1107601.49804683,335968.510554141
1107769.57168801,336171.315014609
1107763.4128286,336378.637767778
1107783.05401437,336692.386980574
1107845.48394974,336894.713837331
1107929.14891347,337065.224825268
1107886.04131796,337267.07348664
1107954.2050382,337368.396967843
1108075.13752348,337469.986525179
1108170.58877113,337385.35584067
1108276.23249507,337380.545224932
1108317.21484354,337673.139318041
1108379.75102751,337854.203667075
1108436.12842354,338221.303445661
1108477.11086418,338487.345829279
1108438.24949036,338901.866661331
1108474.13570121,339125.328610241
1108557.37558366,339402.191426227
1108614.49674714,339615.128474255
1108534.33421799,339816.795217976
1108464.57670215,340045.069592312
1108442.704149,340209.790074959
1108479.44040093,340252.47884008
1108585.50912847,340162.609837414
1108664.71532612,340173.61453578
1108869.41898118,340435.116535567
1108969.11641565,340573.815397743
1109026.34388487,340749.541361166
1109067.21999171,341058.118795322
1109028.67739776,341398.195192645
1108958.60114366,341684.97744557
1108803.90359609,342013.891139301
1108739.66728675,342204.982691037
1108742.95718529,342625.018891958
1108752.72467129,342784.586285749
1108890.53962019,342689.532145215
1108990.87461674,342684.694721448
1109084.94450779,342903.140098819
1109258.11440269,343137.907125736
1109347.51313007,343212.760603592
1109542.76800959,343261.564747136
1109706.17045798,343326.131568638
1109848.12533398,343475.679186961
1109920.74776673,343747.209195362
1109898.45018162,344002.312073596
1109556.24631097,344883.306754404
1109336.88750457,345467.12255333
1109170.93487629,345950.169038181
1108989.58739668,346305.543651441
1108797.94109811,346628.967548252
1108499.05687802,347388.633655286
1108481.53807428,347388.048779289
1108264.19723381,347790.797464094
1107917.32213766,348538.827749787
1107581.80830265,349127.393018648
1107438.15327739,349349.996392368
1107341.85203517,349594.132454539
1107102.21448553,350007.681323952
1106899.52568749,350421.417881242
1106808.42691872,350686.822668847
1106717.22185669,350984.154414302
1106535.44934831,351424.557519299
1106375.12426016,351822.561948369
1106214.2679426,352316.268123849
1106074.96541731,352714.355449906
1105999.26158056,353080.863035633
1105929.61032641,353277.262770105
1105780.54033026,353515.771154562
1105758.6677932,353669.877037162
1105725.32770802,354010.016648737
1105634.33516388,354259.452751758
1105516.7988955,354530.050126416
1105436.21135913,354806.151171085
1105324.09005246,355060.799402713
1105285.44125333,355395.599696862
1105231.82245527,355565.472411377
1105188.82117421,355719.474627704
1105045.16621547,355920.79668368
1104959.69492398,356122.438326565
1104820.49865793,356493.954417052
1104687.24864649,356737.866193863
1104485.09113495,357034.628287417
1104361.92728676,357390.249799221
1104387.83354279,357480.770584118
1104556.43842834,357572.00977155
1104560.68460995,357784.713915707
1104427.32840071,358033.945408249
1104278.68341318,358187.418855435
1104151.37963575,358309.070532739
1104049.66338866,358574.413744258
1103963.66085728,358871.765937471
1103761.18455469,359237.628136367
1103606.16828591,359603.73096362
1102997.99572118,360812.986933533
1102662.1632566,361412.14302116
1102379.41819765,361979.638920294
1102053.88445757,362631.99953965
1101957.4768876,362908.013878488
1101977.75562067,363067.635951946
1101963.31510843,363268.758869604
1101932.3104733,363701.739320216
1101893.87417648,363988.656851512
1101718.15415554,364274.909928526
1101685.34537503,364492.731138808
1101645.84651174,364992.368426225
1101628.85769991,365220.932032762
1101570.67395194,365241.90853487
1101564.94023831,365316.324088822
1101553.2601954,365534.25376074
1101509.40888714,365847.762600278
1101470.97256313,366140.029574912
1101231.12253934,366569.484307078
1100964.41003833,367078.594967301
1100788.79628659,367338.242413271
1100708.63378404,367518.608312148
1100669.45371717,367943.81522476
1100631.76116625,368092.490377091
1100450.73242627,368373.383370133
1100312.27997849,368580.045540067
1100147.0712488,368860.993007971
1099843.51620263,369359.239783215
1099524.1412886,369820.18636936
1099284.50382888,370191.162499815
1099013.43886161,370519.413240558
1098694.91390242,370836.790352219
1098333.60019567,371254.962980479
1098131.76150487,371466.602252787
1097887.98410927,371614.217818628
1097712.68912342,371810.037993019
1097500.12665493,372058.821887344
1097355.9403995,372361.155223366
1097201.13670726,372658.118522843
1096904.05930177,372901.134340604
1096776.33056319,373086.560953015
1096653.69801506,373319.873643231
