"","utm_x","utm_y"
"822",362879.881861995,669056.910255352
"823",362879.951950327,669087.648112396
"824",362787.641132489,669087.858674814
"825",362787.711271245,669118.596541695
"826",362757.162376831,669118.666258604
"827",362757.232029681,669149.182993175
"828",362726.461778902,669149.253234133
"829",362726.531955424,669179.991107937
"830",362603.450983491,669180.272242053
"831",362603.521226188,669211.010128882
"832",362572.972359603,669211.079948987
"833",362572.821252645,669241.818345289
"834",362449.961711511,669242.099313542
"835",362450.102370179,669303.57512048
"836",362419.332166293,669303.645534816
"837",362419.402516198,669334.383441917
"838",362357.862130338,669334.524324242
"839",362357.932514952,669365.262238016
"840",362265.843327738,669365.473182027
"841",362265.913762695,669396.211105647
"842",362235.143586919,669396.281623998
"843",362235.283991096,669457.536342335
"844",362112.092697543,669457.818852746
"845",362112.163220939,669488.55679323
"846",362081.39307629,669488.627400007
"847",362081.463618661,669519.365343977
"848",362020.255403134,669519.505848809
"849",362020.325980059,669550.243799431
"850",361958.67504755,669550.385390036
"851",361958.74565926,669581.123347369
"852",361927.975545908,669581.194042444
"853",361928.046430672,669612.042571472
"854",361866.506225955,669612.184015341
"855",361866.57689139,669642.921982858
"856",361805.036705377,669643.063496195
"857",361805.106642579,669673.469765653
"858",361774.336560352,669673.540549139
"859",361774.407279474,669704.278526859
"860",361682.318428282,669704.490471882
"861",361682.389197786,669735.228459478
"862",361651.619134273,669735.299312332
"863",361651.690177408,669766.147871747
"864",361590.15007236,669766.289631198
"865",361590.220895612,669797.027629005
"866",361528.680809246,669797.16945795
"867",361528.751667248,669827.907462467
"868",361467.432966737,669828.048850374
"869",361467.503859378,669858.786861585
"870",361436.733836486,669858.857837562
"871",361436.804748126,669889.595852277
"872",361406.03473779,669889.666847236
"873",361405.963810393,669858.928829311
"874",361375.193781093,669858.999836833
"875",361375.264724247,669889.737857968
"876",361313.72468749,669889.879926753
"877",361313.795154759,669920.396817714
"878",361252.476503447,669920.538444571
"879",361252.547515986,669951.27647913
"880",361191.007516377,669951.418686687
"881",361191.07856368,669982.156727965
"882",361129.538582706,669982.299005053
"883",361129.609664777,670013.037053062
"884",361068.069702461,670013.179399686
"885",361068.140819303,670043.91745443
"886",361037.37084907,670043.988654625
"887",361037.441984924,670074.726712881
"888",360945.353468854,670074.939905135
"889",360945.424655133,670105.677973338
"890",360914.654703564,670105.749242969
"891",360914.72590886,670136.487314671
"892",360822.416082088,670136.701227904
"893",360822.486825285,670167.218172298
"894",360791.716892224,670167.289511468
"895",360791.788167062,670198.027596661
"896",360730.46968916,670198.169815253
"897",360730.540998672,670228.907907179
"898",360669.001173066,670229.050708657
"899",360669.07251737,670259.788807325
"900",360638.302615491,670259.860234963
"901",360638.373978821,670290.598337168
"902",360576.723513827,670290.741503336
"903",360576.794912009,670321.479612289
"904",360515.255148679,670321.622591074
"905",360515.326581659,670352.360706793
"906",360392.468445309,670352.646351793
"907",360392.539944515,670383.384480723
"908",360361.770076629,670383.45606328
"909",360361.84108034,670413.973058094
"910",360331.071224857,670414.044659647
"911",360331.142762114,670444.782795616
"912",360300.372919166,670444.854416189
"913",360300.444475462,670475.592555717
"914",360208.356340255,670475.807006191
"915",360208.427947021,670506.545155679
"916",360177.658122689,670506.616845761
"917",360177.729748499,670537.354998801
"918",360116.19012165,670537.498432807
"919",360116.261782277,670568.236592633
"920",359993.40391833,670568.523146536
"921",359993.547375372,670629.999492927
"922",359932.007804288,670630.14313563
"923",359932.079569274,670660.881315776
"924",359778.230663623,670661.240715109
"925",359778.301993869,670691.757773669
"926",359747.753583949,670691.829186594
"927",359747.825450014,670722.56738676
"928",359686.285921444,670722.71130134
"929",359686.357822346,670753.449508326
"930",359594.048552409,670753.665508398
"931",359594.120503929,670784.403725427
"932",359532.581005907,670784.54781095
"933",359532.652992271,670815.286034764
"934",359471.334877854,670815.429671316
"935",359471.406898951,670846.167901939
"936",359409.867438076,670846.312126613
"937",359409.939494022,670877.050364024
"938",359348.400051639,670877.194658395
"939",359348.472142438,670907.932902626
"940",359317.702432163,670908.005076764
"941",359317.774542035,670938.743324561
"942",359287.226208988,670938.814998323
"943",359287.076454268,670969.332630604
"944",359194.988753092,670969.54879489
"945",359195.060932545,671000.287056271
"946",359102.641202388,671000.50415207
"947",359102.713432545,671031.242423575
"948",359041.174082543,671031.387066361
"949",359041.246347566,671062.125344681
"950",358980.039062858,671062.269276207
"951",358979.966766434,671031.530991393
"952",358949.086397714,671031.603628294
"953",358949.158709979,671062.341916385
"954",358887.6193589,671062.486723486
"955",358887.691706038,671093.22501839
"956",358856.922041393,671093.297448911
"957",358856.994667934,671124.14631683
"958",358826.225015844,671124.218766433
"959",358826.296620017,671154.625360189
"960",358703.218823268,671155.247038001
"961",358703.290493179,671185.653644996
"962",358641.972580143,671185.798209047
"963",358642.117556485,671247.274853864
"964",358580.578329232,671247.420016006
"965",358580.651114831,671278.268914929
"966",358519.111906138,671278.414146869
"967",358519.184465754,671309.152483132
"968",358457.866639549,671309.297262071
"969",358457.939233945,671340.035605137
"970",358396.400062245,671340.180976415
"971",358396.472691538,671370.919326353
"972",358334.933538277,671371.064767422
"973",358335.00620247,671401.803124226
"974",358242.697495342,671402.021414241
"975",358242.76968709,671432.538641846
"976",358181.451927711,671432.68373019
"977",358181.524677368,671463.422103959
"978",358150.755126682,671463.494936966
"979",358150.827895454,671494.233314336
"980",357996.980171658,671494.597732968
"981",357997.053022729,671525.336127061
"982",357966.504847499,671525.408536746
"983",357966.577717575,671556.146934385
"984",357905.038661669,671556.292857074
"985",357905.111566664,671587.031261618
"986",357874.342049573,671587.104249972
"987",357874.414973692,671617.842658096
"988",357812.875961217,671617.98868883
"989",357812.948920259,671648.727103819
"990",357659.322773782,671649.091947885
"991",357659.395815037,671679.830379645
"992",357566.976635328,671680.050064197
"993",357567.049201518,671710.567366275
"994",357536.279711237,671710.640541696
"995",357536.352822391,671741.378987236
"996",357475.145908324,671741.524602003
"997",357474.887009645,671772.263844581
"998",357444.11754106,671772.337074054
"999",357444.190706289,671803.075530101
"1000",357290.564755956,671803.441403771
"1001",357290.638003424,671834.179876586
"1002",357259.868546634,671834.253207464
"1003",357259.941813246,671864.991683912
"1004",357198.624284319,671865.137871871
"1005",357198.697585767,671895.876355197
"1006",357137.1587123,671896.023140692
"1007",357137.232048701,671926.761630913
"1008",357106.462622818,671926.835050701
"1009",357106.535978368,671957.573544557
"1010",357044.997148253,671957.720438217
"1011",357045.07001076,671988.237798681
"1012",356952.983150514,671988.45773883
"1013",356953.056591654,672019.19624979
"1014",356922.287193215,672019.26977431
"1015",356922.213736267,671988.531260037
"1016",356891.444318696,671988.604797068
"1017",356891.517791451,672019.343314653
"1018",356860.748386379,672019.416870821
"1019",356860.821878292,672050.155392039
"1020",356737.744288058,672050.449788216
"1021",356737.817846557,672081.18832298
"1022",356707.269819026,672081.26143505
"1023",356707.343396574,672111.999973401
"1024",356645.804638182,672112.147311135
"1025",356645.878250705,672142.885856443
"1026",356615.108882331,672142.959552369
"1027",356615.18251402,672173.698101291
"1028",356461.557063739,672174.0663041
"1029",356461.630247403,672204.583729121
"1030",356338.552800292,672204.879013688
"1031",356338.626580872,672235.617593096
"1032",356246.207826855,672235.839498543
"1033",356246.281658294,672266.57808823
"1034",356215.512309812,672266.652003144
"1035",356215.586160429,672297.390596453
"1036",356185.148867646,672297.463732591
"1037",356185.222737273,672328.202329512
"1038",356062.034742295,672328.498502971
"1039",356062.108678608,672359.237113515
"1040",356031.339357591,672359.311133294
"1041",356031.413313089,672390.049747463
"1042",355908.557420944,672390.345465189
"1043",355908.631442968,672421.084092991
"1044",355877.862136924,672421.158198491
"1045",355877.935645455,672451.675688684
"1046",355724.089143642,672452.046470263
"1047",355724.163267298,672482.785118674
"1048",355662.846036659,672482.933014794
"1049",355662.698833462,672513.67220424
"1050",355632.150909799,672513.74591224
"1051",355632.225087555,672544.484571254
"1052",355601.455814612,672544.558832491
"1053",355601.530011568,672575.297495143
"1054",355570.760751091,672575.371775561
"1055",355570.834967247,672606.110441873
"1056",355540.065719262,672606.184741472
"1057",355539.991487283,672575.446071817
"1058",355447.905037426,672575.668520703
"1059",355447.979316757,672606.407200372
"1060",355416.988693785,672606.482098253
"1061",355417.063259702,672637.331352392
"1062",355263.43834347,672637.702885897
"1063",355263.512724519,672668.441586247
"1064",355140.65706687,672668.739003498
"1065",355140.731514489,672699.477717536
"1066",355079.193016401,672699.626795739
"1067",355079.266695272,672730.033803966
"1068",355017.728215071,672730.18295217
"1069",355017.802732736,672760.921680216
"1070",354956.264270752,672761.070898499
"1071",354956.339091643,672791.920204568
"1072",354895.022009306,672792.068955838
"1073",354895.096596962,672822.8076979
"1074",354864.327385949,672822.882369106
"1075",354864.401992829,672853.621114833
"1076",354772.094387051,672853.845233596
"1077",354772.169044813,672884.583989699
"1078",354710.519975215,672884.733757093
"1079",354710.594668091,672915.472520232
"1080",354618.619148386,672915.696089649
"1081",354618.693891981,672946.434863153
"1082",354587.814033511,672946.509959492
"1083",354587.888258521,672977.027594385
"1084",354557.119630843,672977.323583086
"1085",354557.193874949,673007.841221619
"1086",354372.800266183,673008.290113755
"1087",354372.875146561,673039.028915095
"1088",354311.336828057,673039.178858848
"1089",354311.41174351,673069.917667224
"1090",354249.873443143,673070.067681118
"1091",354249.948393673,673100.806496541
"1092",354127.093176563,673101.106187811
"1093",354127.168193727,673131.845017018
"1094",354034.860772373,673132.070366847
"1095",354034.935840457,673162.809206484
"1096",354004.166709067,673162.884358175
"1097",354004.241796402,673193.62320149
"1098",353758.310110937,673194.224471078
"1099",353758.38532827,673224.963341737
"1100",353696.847064549,673225.113959614
"1101",353696.921775583,673255.631694334
"1102",353574.06663104,673255.932591394
"1103",353574.141950109,673286.671482948
"1104",353512.603708856,673286.822304346
